,Instrument,Date,Earnings Per Share - Actual
12104,PRU.N,2022-11-01 16:18:00,2.13
12105,PRU.N,2022-08-02 16:18:00,1.74
12106,PRU.N,2022-05-03 16:18:00,3.17
12107,PRU.N,2022-02-03 16:24:00,3.18
12108,PRU.N,2021-11-02 16:18:00,3.78
12109,PRU.N,2021-08-03 16:18:00,3.79
12110,PRU.N,2021-05-04 16:18:00,4.11
12111,PRU.N,2021-02-04 16:20:00,2.93
12112,PRU.N,2020-11-03 16:20:00,3.21
12113,PRU.N,2020-08-04 16:18:00,1.85
12114,PRU.N,2020-05-05 16:18:00,2.32
12115,PRU.N,2020-02-04 16:25:00,2.33
12116,PRU.N,2019-11-04 16:18:00,3.22
12117,PRU.N,2019-07-31 16:18:00,3.14
12118,PRU.N,2019-05-01 16:15:00,3.0
12119,PRU.N,2019-02-06 16:21:00,2.44
12120,PRU.N,2018-11-07 16:18:00,3.15
12121,PRU.N,2018-08-01 16:18:00,3.01
12122,PRU.N,2018-05-02 16:19:00,3.08
12123,PRU.N,2018-02-07 16:18:00,2.69
12124,PRU.N,2017-11-01 16:18:00,3.01
12125,PRU.N,2017-08-02 16:12:00,2.09
12126,PRU.N,2017-05-03 16:18:00,2.79
12127,PRU.N,2017-02-08 16:18:00,2.46
12128,PRU.N,2016-11-02 16:18:00,2.66
12129,PRU.N,2016-08-03 16:18:00,1.84
12130,PRU.N,2016-05-04 16:18:00,2.18
12131,PRU.N,2016-02-10 16:18:00,1.94
12132,PRU.N,2015-11-04 16:18:00,2.4
12133,PRU.N,2015-08-05 16:07:00,2.91
12134,PRU.N,2015-05-06 16:07:00,2.79
12135,PRU.N,2015-02-04 16:07:00,2.12
12136,PRU.N,2014-11-05 16:07:00,2.2
12137,PRU.N,2014-08-06 16:07:00,2.49
12138,PRU.N,2014-05-07 16:07:00,2.4
12139,PRU.N,2014-02-05 16:07:00,2.2
12140,PRU.N,2013-11-06 16:20:00,2.94
12141,PRU.N,2013-08-07 16:07:00,2.3
12142,PRU.N,2013-05-01 16:07:00,2.28
12143,PRU.N,2013-02-06 16:07:00,1.69
12144,PSA.N,2024-04-30 16:05:00,2.6
12145,PSA.N,2024-02-20 16:45:00,2.21
12146,PSA.N,2023-10-30 16:05:00,3.2
12147,PSA.N,2023-08-02 16:06:00,3.0
12148,PSA.N,2023-05-03 16:05:00,2.65
12149,PSA.N,2023-02-21 16:05:00,2.06
12150,PSA.N,2022-11-01 16:05:00,3.3
12151,PSA.N,2022-08-04 16:05:00,3.42
12152,PSA.N,2022-05-03 16:05:00,2.63
12153,PSA.N,2022-02-22 16:05:00,3.17
12154,PSA.N,2021-11-01 16:07:00,2.52
12155,PSA.N,2021-08-03 16:05:00,1.97
12156,PSA.N,2021-04-28 16:00:00,2.21
12157,PSA.N,2021-02-24 16:04:00,1.67
12158,PSA.N,2020-11-04 16:02:00,1.41
12159,PSA.N,2020-08-05 16:00:00,1.41
12160,PSA.N,2020-04-30 16:00:00,1.79
12161,PSA.N,2020-02-25 16:00:00,1.87
12162,PSA.N,2019-10-29 16:01:00,1.93
12163,PSA.N,2019-07-30 17:31:00,1.76
12164,PSA.N,2019-05-01 16:15:00,1.73
12165,PSA.N,2019-02-26 17:19:00,2.17
12166,PSA.N,2018-10-30 16:25:00,1.85
12167,PSA.N,2018-08-01 17:18:00,2.0
12168,PSA.N,2018-04-25 17:00:00,1.65
12169,PSA.N,2018-02-20 17:46:00,1.92
12170,PSA.N,2017-10-25 19:52:00,1.65
12171,PSA.N,2017-07-26 19:03:00,1.59
12172,PSA.N,2017-04-26 18:46:00,1.62
12173,PSA.N,2017-02-22 19:13:00,2.03
12174,PSA.N,2016-10-26 18:51:00,1.78
12175,PSA.N,2016-07-28 03:54:00,1.61
12176,PSA.N,2016-04-26 17:32:00,1.39
12177,PSA.N,2016-02-16 17:43:00,1.74
12178,PSA.N,2015-10-28 18:25:00,1.58
12179,PSA.N,2015-07-29 18:10:00,1.52
12180,PSA.N,2015-04-30 17:34:00,1.23
12181,PSA.N,2015-02-19 17:42:00,1.64
12182,PSA.N,2014-10-30 17:39:00,1.34
12183,PSA.N,2014-07-31 19:03:00,1.25
12184,PSA.N,2014-05-01 18:49:00,1.01
12185,PSA.N,2014-02-20 17:59:00,1.41
12186,PSA.N,2013-10-31 17:03:00,1.34
12187,PSA.N,2013-08-01 17:05:00,1.2
12188,PSA.N,2013-05-09 17:15:00,0.94
12189,PSA.N,2013-02-21 17:16:00,1.22
12190,PSX.N,2024-04-26 07:01:00,1.9
12191,PSX.N,2024-01-31 07:03:00,3.09
12192,PSX.N,2023-10-27 07:00:00,4.63
12193,PSX.N,2023-08-02 07:00:00,3.87
12194,PSX.N,2023-05-03 07:00:00,4.21
12195,PSX.N,2023-01-31 07:00:00,4.0
12196,PSX.N,2022-11-01 07:00:00,6.46
12197,PSX.N,2022-07-29 07:00:00,6.77
12198,PSX.N,2022-04-29 07:00:00,1.32
12199,PSX.N,2022-01-28 07:00:00,2.94
12200,PSX.N,2021-10-29 07:00:00,3.18
12201,PSX.N,2021-08-03 07:13:00,0.74
12202,PSX.N,2021-04-30 07:10:00,-1.16
12203,PSX.N,2021-01-29 07:13:00,-1.16
12204,PSX.N,2020-10-30 07:00:00,-0.01
12205,PSX.N,2020-07-31 07:04:00,-0.74
12206,PSX.N,2020-05-01 07:00:00,1.02
12207,PSX.N,2020-01-31 07:00:00,1.54
12208,PSX.N,2019-10-25 07:01:00,3.11
12209,PSX.N,2019-07-26 07:00:00,3.02
12210,PSX.N,2019-04-30 07:02:00,0.4
12211,PSX.N,2019-02-08 07:00:00,4.87
12212,PSX.N,2018-10-26 07:00:00,3.1
12213,PSX.N,2018-07-27 06:00:00,2.8
12214,PSX.N,2018-04-27 07:00:00,1.04
12215,PSX.N,2018-02-02 07:00:00,1.07
12216,PSX.N,2017-10-27 07:00:00,1.66
12217,PSX.N,2017-08-01 07:00:00,1.09
12218,PSX.N,2017-04-28 07:00:00,0.56
12219,PSX.N,2017-02-03 07:00:00,0.16
12220,PSX.N,2016-10-28 07:00:00,1.05
12221,PSX.N,2016-07-29 07:00:00,0.94
12222,PSX.N,2016-04-29 07:00:00,0.67
12223,PSX.N,2016-01-29 07:00:00,1.31
12224,PSX.N,2015-10-30 07:00:00,3.02
12225,PSX.N,2015-07-31 08:00:00,1.83
12226,PSX.N,2015-04-30 08:00:00,1.51
12227,PSX.N,2015-01-29 08:00:00,1.63
12228,PSX.N,2014-10-29 08:00:00,2.02
12229,PSX.N,2014-07-30 08:00:00,1.51
12230,PSX.N,2014-04-30 08:15:00,1.47
12231,PSX.N,2014-01-29 08:00:00,1.34
12232,PSX.N,2013-10-30 08:00:00,0.87
12233,PSX.N,2013-07-31 08:00:00,1.5
12234,PSX.N,2013-05-01 08:02:00,2.19
12235,PSX.N,2013-01-30 08:00:00,2.06
12236,PWR.N,2024-05-02 06:55:00,1.41
12237,PWR.N,2024-02-22 06:55:00,2.04
12238,PWR.N,2023-11-02 06:55:00,2.24
12239,PWR.N,2023-08-03 06:55:00,1.65
12240,PWR.N,2023-05-04 06:55:00,1.24
12241,PWR.N,2023-02-23 06:55:00,1.68
12242,PWR.N,2022-11-03 06:55:00,1.77
12243,PWR.N,2022-08-04 06:55:00,1.54
12244,PWR.N,2022-05-05 06:55:00,1.37
12245,PWR.N,2022-02-24 06:57:00,1.54
12246,PWR.N,2021-11-04 06:55:00,1.48
12247,PWR.N,2021-08-05 06:55:00,1.06
12248,PWR.N,2021-05-06 06:55:00,0.83
12249,PWR.N,2021-02-25 06:57:00,1.22
12250,PWR.N,2020-10-29 06:55:00,1.4
12251,PWR.N,2020-08-06 06:55:00,0.74
12252,PWR.N,2020-05-07 06:58:00,0.47
12253,PWR.N,2020-02-27 06:55:00,0.93
12254,PWR.N,2019-10-31 06:55:00,1.14
12255,PWR.N,2019-08-01 06:55:00,0.85
12256,PWR.N,2019-05-02 06:54:00,0.96
12257,PWR.N,2019-02-21 06:54:00,0.96
12258,PWR.N,2018-11-01 06:55:00,0.88
12259,PWR.N,2018-08-02 06:55:00,0.59
12260,PWR.N,2018-05-03 06:47:00,0.4
12261,PWR.N,2018-02-22 08:44:00,0.45
12262,PWR.N,2017-11-02 06:53:00,0.63
12263,PWR.N,2017-08-03 07:05:00,0.5
12264,PWR.N,2017-05-04 06:07:00,0.39
12265,PWR.N,2017-02-21 06:07:00,0.56
12266,PWR.N,2016-11-03 06:07:00,0.55
12267,PWR.N,2016-08-04 06:07:00,0.18
12268,PWR.N,2016-05-05 06:07:00,0.23
12269,PWR.N,2016-02-25 06:07:00,0.3
12270,PWR.N,2015-11-05 07:17:00,0.3
12271,PWR.N,2015-08-05 06:07:00,0.24
12272,PWR.N,2015-04-30 06:07:00,0.31
12273,PWR.N,2015-02-19 06:07:00,0.51
12274,PWR.N,2014-11-05 06:07:00,0.61
12275,PWR.N,2014-07-31 06:07:00,0.43
12276,PWR.N,2014-05-01 06:07:00,0.37
12277,PWR.N,2014-02-20 06:07:00,0.45
12278,PWR.N,2013-10-31 06:07:00,0.43
12279,PWR.N,2013-08-01 06:07:00,0.33
12280,PWR.N,2013-05-02 06:07:00,0.34
12281,PWR.N,2013-02-21 06:07:00,0.48
12282,QCOM.OQ,2024-05-01 16:00:00,2.44
12283,QCOM.OQ,2024-01-31 16:11:00,2.75
12284,QCOM.OQ,2023-11-01 16:17:00,2.02
12285,QCOM.OQ,2023-08-02 16:00:00,1.87
12286,QCOM.OQ,2023-05-03 16:00:00,2.15
12287,QCOM.OQ,2023-02-02 16:00:00,2.37
12288,QCOM.OQ,2022-11-02 16:00:00,3.13
12289,QCOM.OQ,2022-07-27 16:02:00,2.96
12290,QCOM.OQ,2022-04-27 16:01:00,3.21
12291,QCOM.OQ,2022-02-02 16:01:00,3.23
12292,QCOM.OQ,2021-11-03 16:00:00,2.55
12293,QCOM.OQ,2021-07-28 16:04:00,1.92
12294,QCOM.OQ,2021-04-28 16:02:00,1.9
12295,QCOM.OQ,2021-02-03 16:09:00,2.17
12296,QCOM.OQ,2020-11-04 16:03:00,1.45
12297,QCOM.OQ,2020-07-29 16:00:00,0.86
12298,QCOM.OQ,2020-04-29 16:01:00,0.88
12299,QCOM.OQ,2020-02-05 16:02:00,0.99
12300,QCOM.OQ,2019-11-06 16:01:00,0.78
12301,QCOM.OQ,2019-07-31 16:05:00,0.8
12302,QCOM.OQ,2019-05-01 16:01:00,0.77
12303,QCOM.OQ,2019-01-30 16:01:00,1.2
12304,QCOM.OQ,2018-11-07 16:00:00,0.9
12305,QCOM.OQ,2018-07-25 16:17:00,0.75
12306,QCOM.OQ,2018-04-25 16:01:00,0.8
12307,QCOM.OQ,2018-01-31 16:02:00,0.98
12308,QCOM.OQ,2017-11-01 16:03:00,0.92
12309,QCOM.OQ,2017-07-19 16:03:00,0.83
12310,QCOM.OQ,2017-04-19 16:15:00,1.34
12311,QCOM.OQ,2017-01-25 16:02:00,1.19
12312,QCOM.OQ,2016-11-02 16:03:00,1.28
12313,QCOM.OQ,2016-07-20 16:05:00,1.16
12314,QCOM.OQ,2016-04-20 16:01:00,1.04
12315,QCOM.OQ,2016-01-27 16:05:00,0.97
12316,QCOM.OQ,2015-11-04 16:02:00,0.91
12317,QCOM.OQ,2015-07-22 16:01:00,0.99
12318,QCOM.OQ,2015-04-22 16:01:00,1.4
12319,QCOM.OQ,2015-01-28 16:01:00,1.34
12320,QCOM.OQ,2014-11-05 16:01:00,1.26
12321,QCOM.OQ,2014-07-23 16:01:00,1.44
12322,QCOM.OQ,2014-04-23 16:01:00,1.31
12323,QCOM.OQ,2014-01-29 16:00:00,1.01
12324,QCOM.OQ,2013-11-06 16:00:00,1.05
12325,QCOM.OQ,2013-07-24 16:00:00,1.03
12326,QCOM.OQ,2013-04-24 16:00:00,1.17
12327,QCOM.OQ,2013-01-30 16:00:00,1.26
12328,REGN.OQ,2024-05-02 06:35:00,9.55
12329,REGN.OQ,2024-02-02 06:39:00,11.86
12330,REGN.OQ,2023-11-02 06:30:00,11.59
12331,REGN.OQ,2023-08-03 06:30:00,10.24
12332,REGN.OQ,2023-05-04 06:33:00,10.09
12333,REGN.OQ,2023-02-03 06:30:00,12.56
12334,REGN.OQ,2022-11-03 06:30:00,11.14
12335,REGN.OQ,2022-08-03 06:30:00,9.77
12336,REGN.OQ,2022-05-04 06:30:00,8.93
12337,REGN.OQ,2022-02-04 06:30:00,21.32
12338,REGN.OQ,2021-11-04 06:31:00,14.37
12339,REGN.OQ,2021-08-05 06:38:00,25.8
12340,REGN.OQ,2021-05-06 06:30:00,9.89
12341,REGN.OQ,2021-02-05 06:30:00,9.53
12342,REGN.OQ,2020-11-05 06:32:00,8.36
12343,REGN.OQ,2020-08-05 06:33:00,7.16
12344,REGN.OQ,2020-05-05 06:30:00,6.6
12345,REGN.OQ,2020-02-06 06:30:00,7.5
12346,REGN.OQ,2019-11-05 06:30:00,6.67
12347,REGN.OQ,2019-08-06 06:30:00,6.02
12348,REGN.OQ,2019-05-07 06:30:00,4.45
12349,REGN.OQ,2019-02-06 06:30:00,6.84
12350,REGN.OQ,2018-11-06 06:50:00,5.87
12351,REGN.OQ,2018-08-02 06:30:00,5.45
12352,REGN.OQ,2018-05-03 06:30:00,4.67
12353,REGN.OQ,2018-02-08 06:00:00,5.23
12354,REGN.OQ,2017-11-08 06:31:00,3.99
12355,REGN.OQ,2017-08-03 06:30:00,4.17
12356,REGN.OQ,2017-05-04 06:30:00,2.92
12357,REGN.OQ,2017-02-09 06:30:00,3.04
12358,REGN.OQ,2016-11-04 06:30:00,3.13
12359,REGN.OQ,2016-08-04 06:30:00,2.82
12360,REGN.OQ,2016-05-05 06:30:00,2.57
12361,REGN.OQ,2016-02-09 06:31:00,2.83
12362,REGN.OQ,2015-11-04 06:30:00,3.47
12363,REGN.OQ,2015-08-04 06:30:00,2.89
12364,REGN.OQ,2015-05-07 06:30:00,2.88
12365,REGN.OQ,2015-02-10 06:30:00,2.79
12366,REGN.OQ,2014-11-04 06:44:00,2.52
12367,REGN.OQ,2014-08-05 06:30:00,2.47
12368,REGN.OQ,2014-05-08 06:42:00,2.26
12369,REGN.OQ,2014-02-11 06:30:00,0.86
12370,REGN.OQ,2013-11-05 06:30:00,1.25
12371,REGN.OQ,2013-08-06 02:32:00,0.79
12372,REGN.OQ,2013-05-03 06:30:00,0.9
12373,REGN.OQ,2013-02-14 06:30:00,1.22
12374,RF.N,2024-04-19 06:00:00,0.4
12375,RF.N,2024-01-19 06:07:00,0.49
12376,RF.N,2023-10-20 06:00:00,0.49
12377,RF.N,2023-07-21 06:00:00,0.59
12378,RF.N,2023-04-21 05:38:00,0.62
12379,RF.N,2023-01-20 06:00:00,0.66
12380,RF.N,2022-10-21 06:00:00,0.56
12381,RF.N,2022-07-22 06:00:00,0.59
12382,RF.N,2022-04-22 06:00:00,0.55
12383,RF.N,2022-01-20 06:10:00,0.43
12384,RF.N,2021-10-22 06:00:00,0.65
12385,RF.N,2021-07-23 06:00:00,0.77
12386,RF.N,2021-04-23 06:00:00,0.63
12387,RF.N,2021-01-22 06:00:00,0.61
12388,RF.N,2020-10-20 06:00:00,0.48
12389,RF.N,2020-07-17 06:00:00,-0.24
12390,RF.N,2020-04-17 06:00:00,0.14
12391,RF.N,2020-01-17 06:00:00,0.39
12392,RF.N,2019-10-22 06:00:00,0.39
12393,RF.N,2019-07-19 06:00:00,0.37
12394,RF.N,2019-04-18 06:00:00,0.37
12395,RF.N,2019-01-18 06:00:00,0.37
12396,RF.N,2018-10-23 06:00:00,0.37
12397,RF.N,2018-07-20 06:00:00,0.32
12398,RF.N,2018-04-20 06:00:00,0.35
12399,RF.N,2018-01-19 06:00:00,0.36
12400,RF.N,2017-10-24 06:00:00,0.25
12401,RF.N,2017-07-21 06:00:00,0.26
12402,RF.N,2017-04-18 06:00:00,0.23
12403,RF.N,2017-01-20 06:00:00,0.23
12404,RF.N,2016-10-18 06:00:00,0.24
12405,RF.N,2016-07-19 06:00:00,0.2
12406,RF.N,2016-04-15 06:00:00,0.18
12407,RF.N,2016-01-15 06:00:00,0.21
12408,RF.N,2015-10-20 06:00:00,0.18
12409,RF.N,2015-07-21 06:05:00,0.2
12410,RF.N,2015-04-21 06:00:00,0.18
12411,RF.N,2015-01-20 06:00:00,0.14
12412,RF.N,2014-10-21 06:00:00,0.22
12413,RF.N,2014-07-22 06:00:00,0.21
12414,RF.N,2014-04-22 06:00:00,0.22
12415,RF.N,2014-01-21 06:51:00,0.21
12416,RF.N,2013-10-22 07:00:00,0.2
12417,RF.N,2013-07-23 07:00:00,0.18
12418,RF.N,2013-04-23 07:00:00,0.23
12419,RF.N,2013-01-22 07:03:00,0.21
12420,RL.N,2024-05-23 08:03:00,1.71
12421,RL.N,2024-02-08 08:01:00,4.17
12422,RL.N,2023-11-08 08:01:00,2.1
12423,RL.N,2023-08-10 08:14:00,2.34
12424,RL.N,2023-05-25 08:01:00,0.9
12425,RL.N,2023-02-09 08:01:00,3.35
12426,RL.N,2022-11-10 08:01:00,2.23
12427,RL.N,2022-08-09 08:01:00,1.88
12428,RL.N,2022-05-24 08:01:00,0.49
12429,RL.N,2022-02-03 08:01:00,2.94
12430,RL.N,2021-11-02 08:01:00,2.62
12431,RL.N,2021-08-03 08:05:00,2.29
12432,RL.N,2021-05-20 08:01:00,0.38
12433,RL.N,2021-02-04 08:06:00,1.67
12434,RL.N,2020-10-29 08:04:00,1.44
12435,RL.N,2020-08-04 08:02:00,-1.82
12436,RL.N,2020-05-27 08:01:00,-0.68
12437,RL.N,2020-02-04 08:01:00,2.86
12438,RL.N,2019-11-07 08:01:00,2.55
12439,RL.N,2019-07-30 08:01:00,1.77
12440,RL.N,2019-05-14 08:01:00,1.07
12441,RL.N,2019-02-05 08:01:00,2.32
12442,RL.N,2018-11-06 08:01:00,2.26
12443,RL.N,2018-07-31 08:01:00,1.54
12444,RL.N,2018-05-23 08:01:00,0.9
12445,RL.N,2018-02-01 08:01:00,2.03
12446,RL.N,2017-11-02 08:01:00,1.99
12447,RL.N,2017-08-08 08:01:00,1.11
12448,RL.N,2017-05-18 08:01:00,0.89
12449,RL.N,2017-02-02 08:01:00,1.86
12450,RL.N,2016-11-10 08:16:00,1.9
12451,RL.N,2016-08-10 08:01:00,1.06
12452,RL.N,2016-05-12 08:01:00,0.88
12453,RL.N,2016-02-04 08:01:00,2.27
12454,RL.N,2015-11-05 08:01:00,2.13
12455,RL.N,2015-08-05 08:01:00,0.73
12456,RL.N,2015-05-13 08:01:00,1.41
12457,RL.N,2015-02-04 08:01:00,2.41
12458,RL.N,2014-10-29 08:01:00,2.25
12459,RL.N,2014-08-06 08:01:00,1.83
12460,RL.N,2014-05-09 08:01:00,1.69
12461,RL.N,2014-02-05 08:01:00,2.57
12462,RL.N,2013-11-06 08:01:00,2.23
12463,RL.N,2013-08-07 08:01:00,1.94
12464,RL.N,2013-05-23 08:01:00,1.41
12465,RL.N,2013-02-06 08:01:00,2.4
12466,ROK.N,2024-05-07 07:08:00,2.5
12467,ROK.N,2024-01-31 07:05:00,2.04
12468,ROK.N,2023-11-02 07:05:00,3.64
12469,ROK.N,2023-08-01 07:00:00,3.01
12470,ROK.N,2023-04-27 07:18:00,3.01
12471,ROK.N,2023-01-26 07:00:00,2.46
12472,ROK.N,2022-11-02 07:11:00,3.04
12473,ROK.N,2022-07-27 07:00:00,2.66
12474,ROK.N,2022-05-03 07:00:00,1.66
12475,ROK.N,2022-01-27 07:02:00,2.14
12476,ROK.N,2021-11-02 07:07:00,2.33
12477,ROK.N,2021-07-27 07:03:00,2.31
12478,ROK.N,2021-04-28 07:00:00,2.41
12479,ROK.N,2021-01-26 07:00:00,2.38
12480,ROK.N,2020-11-10 07:01:00,1.87
12481,ROK.N,2020-07-28 07:15:00,1.27
12482,ROK.N,2020-04-28 07:19:00,2.43
12483,ROK.N,2020-01-29 07:01:00,2.11
12484,ROK.N,2019-11-12 07:00:00,2.01
12485,ROK.N,2019-07-25 07:00:00,2.4
12486,ROK.N,2019-04-25 07:03:00,2.04
12487,ROK.N,2019-01-29 07:07:00,2.21
12488,ROK.N,2018-11-07 07:00:00,2.11
12489,ROK.N,2018-07-25 07:00:00,2.16
12490,ROK.N,2018-04-25 07:00:00,1.89
12491,ROK.N,2018-01-24 07:00:00,1.96
12492,ROK.N,2017-11-08 07:00:00,1.69
12493,ROK.N,2017-07-26 07:00:00,1.76
12494,ROK.N,2017-04-26 07:00:00,1.55
12495,ROK.N,2017-01-25 07:00:00,1.75
12496,ROK.N,2016-11-07 07:00:00,1.52
12497,ROK.N,2016-07-27 07:00:00,1.55
12498,ROK.N,2016-04-27 07:00:00,1.37
12499,ROK.N,2016-01-27 07:00:00,1.49
12500,ROK.N,2015-11-10 07:00:00,1.57
12501,ROK.N,2015-07-29 07:00:00,1.59
12502,ROK.N,2015-04-30 07:00:00,1.59
12503,ROK.N,2015-01-28 07:00:00,1.64
12504,ROK.N,2014-11-12 07:00:00,1.86
12505,ROK.N,2014-07-30 07:00:00,1.49
12506,ROK.N,2014-04-29 07:00:00,1.35
12507,ROK.N,2014-01-29 07:00:00,1.47
12508,ROK.N,2013-11-07 07:00:00,1.62
12509,ROK.N,2013-07-30 07:00:00,1.54
12510,ROK.N,2013-04-24 07:00:00,1.33
12511,ROK.N,2013-01-30 07:00:00,1.23
12512,ROP.OQ,2024-04-26 06:55:00,4.41
12513,ROP.OQ,2024-01-31 06:55:00,4.37
12514,ROP.OQ,2023-10-25 06:55:00,4.32
12515,ROP.OQ,2023-07-21 06:55:00,4.12
12516,ROP.OQ,2023-04-27 06:55:00,3.9
12517,ROP.OQ,2023-01-27 06:55:00,3.92
12518,ROP.OQ,2022-10-26 06:55:00,3.67
12519,ROP.OQ,2022-07-22 06:55:00,3.95
12520,ROP.OQ,2022-04-26 06:55:00,3.77
12521,ROP.OQ,2022-02-02 06:55:00,3.73
12522,ROP.OQ,2021-10-22 06:55:00,3.91
12523,ROP.OQ,2021-07-23 06:55:00,3.76
12524,ROP.OQ,2021-04-27 06:04:00,3.6
12525,ROP.OQ,2021-01-29 06:55:00,3.56
12526,ROP.OQ,2020-10-27 06:55:00,3.17
12527,ROP.OQ,2020-07-28 06:55:00,2.94
12528,ROP.OQ,2020-04-28 06:55:00,3.05
12529,ROP.OQ,2020-01-30 06:55:00,3.39
12530,ROP.OQ,2019-10-24 06:55:00,3.29
12531,ROP.OQ,2019-07-25 06:55:00,3.07
12532,ROP.OQ,2019-04-25 06:55:00,3.3
12533,ROP.OQ,2019-02-01 06:00:00,3.22
12534,ROP.OQ,2018-10-26 07:28:00,3.09
12535,ROP.OQ,2018-07-26 06:55:00,2.89
12536,ROP.OQ,2018-04-20 06:00:00,2.61
12537,ROP.OQ,2018-02-02 06:55:00,2.7
12538,ROP.OQ,2017-10-30 07:23:00,2.36
12539,ROP.OQ,2017-07-31 07:05:00,2.24
12540,ROP.OQ,2017-04-28 06:55:00,2.11
12541,ROP.OQ,2017-02-09 07:29:00,1.86
12542,ROP.OQ,2016-10-31 06:55:00,1.65
12543,ROP.OQ,2016-07-25 06:55:00,1.56
12544,ROP.OQ,2016-04-25 06:55:00,1.5
12545,ROP.OQ,2016-02-01 06:55:00,1.82
12546,ROP.OQ,2015-10-26 06:55:00,1.61
12547,ROP.OQ,2015-07-27 07:00:00,1.7
12548,ROP.OQ,2015-04-27 07:00:00,1.55
12549,ROP.OQ,2015-01-26 07:00:00,1.85
12550,ROP.OQ,2014-10-27 07:00:00,1.55
12551,ROP.OQ,2014-07-28 07:00:00,1.56
12552,ROP.OQ,2014-04-28 07:00:00,1.46
12553,ROP.OQ,2014-01-27 07:00:00,1.65
12554,ROP.OQ,2013-10-28 07:00:00,1.42
12555,ROP.OQ,2013-07-29 07:00:00,1.31
12556,ROP.OQ,2013-04-29 07:00:00,1.27
12557,ROP.OQ,2013-01-28 07:00:00,1.48
12558,ROST.OQ,2024-05-23 16:01:00,1.46
12559,ROST.OQ,2024-03-05 16:01:00,1.82
12560,ROST.OQ,2023-11-16 16:03:00,1.33
12561,ROST.OQ,2023-08-17 16:01:00,1.32
12562,ROST.OQ,2023-05-18 16:01:00,1.09
12563,ROST.OQ,2023-02-28 16:01:00,1.31
12564,ROST.OQ,2022-11-17 16:01:00,1.0
12565,ROST.OQ,2022-08-18 16:10:00,1.11
12566,ROST.OQ,2022-05-19 16:01:00,0.91
12567,ROST.OQ,2022-03-01 16:01:00,1.04
12568,ROST.OQ,2021-11-18 16:01:00,1.09
12569,ROST.OQ,2021-08-19 16:01:00,1.39
12570,ROST.OQ,2021-05-20 16:01:00,1.34
12571,ROST.OQ,2021-03-02 16:01:00,0.67
12572,ROST.OQ,2020-11-19 16:01:00,1.02
12573,ROST.OQ,2020-08-20 16:01:00,0.06
12574,ROST.OQ,2020-05-21 16:01:00,-0.87
12575,ROST.OQ,2020-03-03 16:01:00,1.28
12576,ROST.OQ,2019-11-21 16:01:00,1.03
12577,ROST.OQ,2019-08-22 16:01:00,1.14
12578,ROST.OQ,2019-05-23 16:05:00,1.15
12579,ROST.OQ,2019-03-05 16:01:00,1.13
12580,ROST.OQ,2018-11-20 08:58:00,0.91
12581,ROST.OQ,2018-08-23 16:08:00,1.04
12582,ROST.OQ,2018-05-24 16:25:00,0.92
12583,ROST.OQ,2018-03-06 16:26:00,0.98
12584,ROST.OQ,2017-11-16 16:01:00,0.72
12585,ROST.OQ,2017-08-17 16:01:00,0.82
12586,ROST.OQ,2017-05-18 16:01:00,0.82
12587,ROST.OQ,2017-02-28 16:01:00,0.77
12588,ROST.OQ,2016-11-17 16:01:00,0.62
12589,ROST.OQ,2016-08-18 16:01:00,0.71
12590,ROST.OQ,2016-05-19 16:01:00,0.73
12591,ROST.OQ,2016-03-01 16:01:00,0.66
12592,ROST.OQ,2015-11-19 16:01:00,0.53
12593,ROST.OQ,2015-08-20 16:01:00,0.63
12594,ROST.OQ,2015-05-21 16:01:00,0.665
12595,ROST.OQ,2015-02-26 16:01:00,0.6
12596,ROST.OQ,2014-11-20 16:00:00,0.465
12597,ROST.OQ,2014-08-21 16:01:00,0.57
12598,ROST.OQ,2014-05-22 16:01:00,0.575
12599,ROST.OQ,2014-02-27 16:00:00,0.51
12600,ROST.OQ,2013-11-21 16:00:00,0.4
12601,ROST.OQ,2013-08-22 16:00:00,0.49
12602,ROST.OQ,2013-05-23 16:00:00,0.535
12603,ROST.OQ,2013-03-21 08:26:00,0.535
12604,RSG.N,2024-04-30 16:07:00,1.45
12605,RSG.N,2024-02-27 16:17:00,1.41
12606,RSG.N,2023-10-26 16:13:00,1.54
12607,RSG.N,2023-07-31 16:10:00,1.41
12608,RSG.N,2023-04-27 16:05:00,1.24
12609,RSG.N,2023-02-15 16:10:00,1.13
12610,RSG.N,2022-10-27 16:10:00,1.34
12611,RSG.N,2022-08-04 16:18:00,1.32
12612,RSG.N,2022-05-05 16:10:00,1.14
12613,RSG.N,2022-02-10 16:10:00,1.02
12614,RSG.N,2021-10-28 16:10:00,1.11
12615,RSG.N,2021-07-29 16:08:00,1.09
12616,RSG.N,2021-05-05 16:10:00,0.93
12617,RSG.N,2021-02-22 16:10:00,1.0
12618,RSG.N,2020-11-05 16:13:00,1.0
12619,RSG.N,2020-08-06 16:10:00,0.81
12620,RSG.N,2020-05-05 16:10:00,0.77
12621,RSG.N,2020-02-13 16:06:00,0.91
12622,RSG.N,2019-10-30 16:44:00,0.91
12623,RSG.N,2019-07-25 16:06:00,0.79
12624,RSG.N,2019-04-25 16:07:00,0.73
12625,RSG.N,2019-02-07 16:09:00,0.8
12626,RSG.N,2018-10-25 16:16:00,0.82
12627,RSG.N,2018-07-26 16:21:00,0.73
